Company_ID,Industry_Type,Date,Energy_Demand_MWh,Fuel_Type,Emission_Produced_tCO2,Emission_Allowance_tCO2,Carbon_Price_USD_per_t,Credits_Traded_tCO2,Verification_Status,Compliance_Cost_USD,Optimization_Scenario,Carbon_Cost_Savings_USD,Transaction_Type
C027,nan,29-12-2025,1050.72,Coal,332.96,382.96,34.29,136,Disputed,15637.4,High_Demand,1601.61,Sell
C044,Cement,08-12-2024,1198.48,Mixed Fuel,437.84,619.84,34.29,113,Disputed,12783.74,Low_Demand,2265.99,Hold
C062, Energy ,04-06-2024,1336.91, Mixed Fuel ,917.65,818.65,34.28,172,Verified,13571.78,Low_Demand,1472.93,Hold
C074,Steel,20-05-2024,1696.44,Coal,1188.19,1115.19,34.28,184,Disputed,18241.53,High_Demand,553.68,hold
C085,Energy,26-12-2024,1536.79, Coal ,1224.31,1205.31,34.28,118,Verified,15041.87,Price_Surge,2340.29,Hold
C034,Manufacturing,21-03-2025,unknown,Natural Gas,1232.57,1164.57,22.66,169,Disputed,19980.07,Low_Demand,650.31,Buy
C052,Manufacturing,07-01-2025,2428.78,Natural Gas,1837.68,1791.68,34.27,149,Verified,17666.66,High_Demand,1008.69,Sell
C054,CEMENT,05-04-2025,unknown,Natural Gas,1422.58,1470.58,22.61,28,Verified,18643.45,Price_Surge,2611.16,Buy
C038,Manufacturing,21-08-2025,1402.9,Mixed Fuel,817.74,857.74,34.26,40,NAN,15673.38,Low_Demand,932.99,Hold
C090,Steel,29-01-2024,2983.81,NATURAL GAS,1703.42,1801.42,34.26,37,Disputed,18195.43,Price_Surge,1409.26,Sell
C079,Steel,04-10-2024,2237.9,Natural Gas,1744.06,1606.06,34.25,163,Verified,14440.62,Low_Demand,935.36,Hold
C092, Energy ,13-02-2024,unknown,Coal,277.26,116.26,22.49,44,Disputed,18249.59,Low_Demand,1172.4,Buy
C003,nan,"Aug 10, 2024",2132.84,Mixed Fuel,1678.84,1525.84,34.24,158,Disputed,8205.73,Price_Surge,2073.39,hold
C049,Steel,24-12-2024,unknown, Coal ,896.41,972.41,22.34,46,Disputed,12259.19,Low_Demand,508.6,Buy
C020,Steel,05-11-2025,unknown,nan,1299.39,1352.39,22.14,75,DISPUTED,14125.75,High_Demand,1328.9,Buy
C050,Energy,03-06-2025,1495.6,NATURAL GAS,851.58,703.58,34.23,191, nan ,17569.83,Price_Surge,2434.91,hold
C017,Cement,25-11-2024,2153.71,Natural Gas,841.79,877.79,34.23,43,Disputed,18119.29,High_Demand,502.83,Sell
C091,Manufacturing,"Jul 22, 2024",unknown,Coal,712.32,883.32,21.86,100,Disputed,11915.28,High_Demand,1394.16,Buy
C081,Cement,20-04-2024,1657.22,Coal,990.9,947.9,34.22,22,Disputed,16843.95,High_Demand,569.24,Sell
C054,Energy,30-06-2025,959.55,Natural Gas,299.63,402.63,34.22,132, VERIFIED ,18717.21,High_Demand,2772.41,Sell
C011,Steel,20-12-2025,970.12,Renewable,465.46,415.46,34.21,74,Disputed,19852.34,Low_Demand,2695.11,Hold
C002,Energy,11-11-2024,2482.11,nan,1678.9,1636.9,34.21,53,Verified,18817.76,High_Demand,2291.83,Sell
C045,Manufacturing,09-01-2024,560.41,Mixed Fuel,252.67,430.67,34.2,153,Disputed,5798.29,High_Demand,960.25,Sell
C036,ENERGY,09-06-2024,1316.14,Natural Gas,550.76,371.76,34.19,89,Verified,16966.86,Price_Surge,2801.78,hold
C094,Cement,12-01-2024,620.92,NATURAL GAS,220.21,50.21,34.19,172,Verified,19362.53,Price_Surge,1013.87,Sell
C065,STEEL,16-08-2024,2377.96,Natural Gas,1546.89,1378.89,34.19,27,Verified,14358.19,High_Demand,2074.83,Sell
C001,MANUFACTURING,29-11-2024,1817.95,Natural Gas,1067.06,909.06,34.19,31, Verified ,18802.85,Price_Surge,790.11,hold
C073,CEMENT,19-03-2024,2488.89, Mixed Fuel ,1966.33,1825.33,34.19,72,Verified,13535.23,Price_Surge,964.59,hold
C095,Steel,14-01-2024,1396,Natural Gas,975.09,840.09,34.19,81,Disputed,17564.02,High_Demand,2054.63, SELL 
C092,ENERGY,11-02-2024,2267.93,Natural Gas,874.68,754.68,34.19,99,Verified,7761.93,Low_Demand,2347.39,Hold
C006,Manufacturing,29-07-2025,2605.04,Mixed Fuel,1876.78,1783.78,34.19,45,Verified,9984.69,Price_Surge,1912.29,hold
C060,Energy,17-09-2024,2986.97,Renewable,1092.94,1210.94,34.19,79,Disputed,15168.23,Low_Demand,2846.57,Hold
C037,Energy,30-12-2025,2316.04,Natural Gas,1558.06,1556.06,34.18,171,Disputed,18899.86,Low_Demand,2143.34,Hold
C079, Energy ,18-06-2025,1653.75,Natural Gas,689.97,804.97,34.17,137, Verified ,11008.21,Low_Demand,500.79,Hold
C001,Cement,13-04-2025,1620.66,Renewable,975.05,1165.05,34.17,105,Verified,16155.63,Low_Demand,989.81,Hold
C024,Energy,27-07-2025,828.95,Coal,431.62,363.62,34.16,75,Verified,19617.04,High_Demand,2436.92,Sell
C002,Manufacturing,04-12-2025,1562.9,Mixed Fuel,1001.75,968.75,34.16,103,Disputed,14903.63,High_Demand,694.42,Sell
C092,Manufacturing,07-09-2024,2804.79,Natural Gas,924.55,730.55,34.15,162, Disputed ,7685.12,High_Demand,2917.46,Sell
C057,ENERGY,30-11-2025,unknown, Renewable ,487.89,451.89,21.4,41,Verified,14240.27,Price_Surge,615.66,BUY
C068,Manufacturing,10-07-2025,1318.53,Mixed Fuel,499.35,379.35,34.14,166,Verified,19487.32,High_Demand,2828.55,Sell
C082,Cement,18-02-2025,2351.97,Mixed Fuel,1382.64,1297.64,34.14,36,Disputed,7709.29,Price_Surge,783.89,hold
C021,Cement,02-03-2024,879.22,Mixed Fuel,531.63,488.63,34.14,90,Verified,6774.78,Low_Demand,2461.98,Hold
C024,Cement,06-03-2025,1181.19, Natural Gas ,699.52,658.52,34.14,169,Disputed,18593.69,Low_Demand,2056.66,Hold
C031,Steel,12-11-2024,2332.23,Coal,1351.06,1377.06,34.14,124,Disputed,19633.22,Price_Surge,2661.3,Hold
C034,Manufacturing,17-07-2024,1760.16,Natural Gas,605.8,623.8,34.13,89,Verified,17656.25,Low_Demand,2741.07,Sell
C002,Cement,13-09-2025,unknown,Coal,1271.77,1439.77,21.36,32,Verified,9104.54,Low_Demand,1795.37,Buy
C058,STEEL,25-04-2024,2936.98,Mixed Fuel,1552.87,1710.87,34.13,21,Verified,11169.67,High_Demand,1082.7,Sell
C034,nan,27-10-2024,2452.38,Mixed Fuel,1103.46,1127.46,34.12,73,Verified,5401,Low_Demand,2242.66,Sell
C037,Energy,06-10-2025,668.94,Mixed Fuel,273.15,75.15,34.11,35,Verified,9183.15,High_Demand,1357.33,Sell
C037,Cement,20-06-2024,722.46,Natural Gas,282.53,294.53,34.11,128,DISPUTED,5934.43,Low_Demand,948.2,Hold
C089,Steel,02-05-2024,1272.45,Coal,557.48,438.48,34.1,79,Disputed,7117.26,Price_Surge,2993.19,hold
C097, STEEL ,03-04-2025,2648.55,Mixed Fuel,1659.12,1818.12,34.1,132,Disputed,17985.32,High_Demand,713.79,Sell
C042,Cement,17-08-2025,1598.81,Natural Gas,1060.28,870.28,34.09,65,Verified,7784.73,Low_Demand,1434.2,Hold
C006,Steel,04-02-2025,1699.77,Natural Gas,760.55,740.55,34.09,108,Disputed,9674.82,Low_Demand,2249.18,Sell
C031,Manufacturing,17-07-2024,1020.69, COAL ,492.45,613.45,34.09,183,Verified,18538.94,Low_Demand,2382.61,Hold
C026,STEEL,08-01-2025,2710.29,Mixed Fuel,1077.91,908.91,34.08,181,Verified,5763.37,High_Demand,802.91,Sell
C075,Cement,21-06-2024,1309.14,Mixed Fuel,943.92,784.92,34.08,187,Verified,12870.02,Price_Surge,2023.1,hold
C060,Steel,23-09-2025,2570.2,Natural Gas,1249.15,1189.15,34.07,197,Disputed,6518.01,Low_Demand,894.25,Hold
C081,Steel,01-05-2024,692.75,Coal,362.85,199.85,34.06,148,Disputed,13229.98,High_Demand,2528.46,Sell
C061,NAN,24-01-2024,1619.71,MIXED FUEL,1189.06,1035.06,34.06,50,DISPUTED,7678.1,Price_Surge,634.5,hold
C022,STEEL,10-04-2024,2329.04,Natural Gas,1540.53,1532.53,34.06,169,Disputed,13832.39,Low_Demand,735.15,Hold
C047,Manufacturing,22-11-2025,2482.01,Coal,1363.68,1427.68,34.06,173,VERIFIED,13399.79,High_Demand,2725.97,Sell
C026,Manufacturing,29-09-2025,1296.89,Mixed Fuel,602.2,688.2,34.06,32, Verified ,12520.67,Price_Surge,1361.54,Sell
C070,Steel,14-01-2024,2354.12,Coal,1502.66,1541.66,34.05,151,DISPUTED,6193.39,Price_Surge,2572.31,Hold
C082,Steel,09-07-2024,unknown, Mixed Fuel ,1501.65,1572.65,20.96,57,VERIFIED,13250.72,Low_Demand,941.48,Buy
C014,Energy,23-01-2025,2695.31,Natural Gas,1665.25,1557.25,34.04,133,Disputed,12504.79,High_Demand,1483.73, Sell 
C009,CEMENT,07-08-2024,533.03,Mixed Fuel,174.76,304.76,34.04,58,Disputed,17549.87,Low_Demand,733.95,Hold
C046, Energy ,10-08-2025,1397.34,Renewable,895.69,710.69,34.03,59,Verified,12664.37,Price_Surge,2015.67,hold
C093,Manufacturing,16-10-2024,1255.55,Renewable,535.01,371.01,34.03,184,Disputed,10838.7,Low_Demand,2741.67,Hold
C018, Manufacturing ,25-03-2025,775.78,nan,443.27,299.27,34.03,55, Disputed ,14663.14,Low_Demand,2673.2,Hold
C033,nan,02-01-2024,1654.81,Natural Gas,592.47,617.47,34.03,39,Disputed,10313.81,High_Demand,1719.4,Sell
C004,Cement,11-02-2025,1057.75,Coal,778.62,937.62,34.03,22,Verified,13565.98,Price_Surge,1037.25,Sell
C037,Manufacturing,15-10-2024,1993.71,Natural Gas,909.89,740.89,34.02,91,Verified,17802.61,High_Demand,2076.69,Sell
C035,Steel,11-01-2025,1469.73,Natural Gas,642.66,692.66,34.02,57,Verified,13276.34,Low_Demand,1060.28,Hold
C058,Manufacturing,01-03-2025,2622.76,Natural Gas,1206.21,1019.21,34.01,118,VERIFIED,10989.11,Price_Surge,2807.2,hold
C087,nan,20-12-2024,2858.58,Natural Gas,2063.67,1919.67,34.01,166,Verified,8771.01,Price_Surge,1335.56,hold
C083,Steel,07-12-2024,2586.17,Coal,1290.77,1173.77,34,45,Disputed,16758.12,Price_Surge,1200.06,hold
C077,Steel,01-06-2025,unknown,Coal,1025.58,1155.58,20.87,131,Disputed,13248.51,Low_Demand,677.37,Buy
C011,Cement,24-01-2024,2139.14,Mixed Fuel,1177.04,1158.04,34,36, Disputed ,14473.89,Low_Demand,1458.42,Sell
C050,Manufacturing,13-02-2025,1265.92,Renewable,803.98,850.98,34,143,nan,18889.5,High_Demand,2554.61, SELL 
C042,Steel,24-07-2024,1455,Mixed Fuel,510.43,628.43,34,128,Disputed,7007.81,High_Demand,748.49,Sell
C033,Steel,07-07-2024,2440.11,Natural Gas,1193.06,1205.06,33.99,88,Verified,12056.25,High_Demand,2017.47,Hold
C023,Manufacturing,28-02-2024,1529.31,nan,1177.53,1221.53,33.99,106,Verified,11221.21,Low_Demand,2632.52,Hold
C084,Manufacturing,25-08-2025,2490.27,Mixed Fuel,1775.99,1864.99,33.99,191,Disputed,6848.46,Price_Surge,2602.13,Sell
C038,STEEL,"Apr 23, 2025",2453.35,Coal,1961.63,1814.63,33.98,128,DISPUTED,13235.87,High_Demand,1395.45,Sell
C045,Steel,17-05-2024,2245.05,Natural Gas,891.68,764.68,33.98,198,DISPUTED,8189.01,Price_Surge,942.84,hold
C027,Cement,08-07-2025,2794.74,Renewable,1292.5,1316.5,33.98,60,Verified,19604.02,Low_Demand,1511.65,Hold
C082,Manufacturing,03-08-2024,1851.33,Mixed Fuel,1166.45,1206.45,33.98,92,Verified,17834.08,High_Demand,1288.2,Sell
C008,Cement,24-12-2024,1083.2,Mixed Fuel,862.74,1055.74,33.98,158,Verified,19286.2,High_Demand,2105.95,Sell
C077,ENERGY,19-01-2025,2696.1,COAL,1590.03,1442.03,33.97,127,Disputed,5429.73,Low_Demand,1151.48,Hold
C075,Steel,02-09-2025,882.39,Mixed Fuel,343.93,291.93,33.97,191,Verified,18633.98,High_Demand,715.27,Sell
C039,ENERGY,15-11-2025,1006.66,Mixed Fuel,726.04,693.04,33.97,183,VERIFIED,10081.27,Low_Demand,1331.61,Hold
C055,CEMENT,22-12-2025,2497.78,Mixed Fuel,1774.01,1847.01,33.97,160,Verified,15408.4,Low_Demand,670.2,Hold
C041, nan ,14-12-2024,1773.98,Mixed Fuel,961.23,1108.23,33.97,82,Disputed,7030.42,Low_Demand,511.44,Hold
C041,nan,14-12-2024,1773.98,Mixed Fuel,961.23,1108.23,33.97,82,Disputed,7030.42,Low_Demand,511.44,Hold
C081,Energy,17-06-2025,2237.02,Mixed Fuel,1512.74,1676.74,33.97,181,Disputed,18702,Low_Demand,2058.5,Hold
C081,Energy,17-06-2025,2237.02,Mixed Fuel,1512.74,1676.74,33.97,181,Disputed,18702,Low_Demand,2058.5,Hold
C007,CEMENT,"Nov 21, 2024",1343.75, Coal ,828.58,1024.58,33.97,85,Verified,15747.8,High_Demand,2292.68,Sell
C038,Manufacturing,18-04-2025,unknown,Coal,678.55,589.55,20.6,199,Disputed,11573.01,Low_Demand,2801.58,Buy
C028,Energy,23-05-2024,2999.51,Coal,959.4,1067.4,23.17,197,Disputed,18987.27,High_Demand,875.34,Buy
C073,CEMENT,31-08-2024,1218.02, Coal ,803.03,783.03,33.96,127,Disputed,17820.04,Price_Surge,924.26,Hold
C073, Cement ,31-08-2024,1218.02,Coal,803.03,783.03,33.96,127,Disputed,17820.04,Price_Surge,924.26,Hold
C067,Cement,08-05-2025,2998.16, nan ,1699.58,1634.58,26.28,37,Disputed,5261.01,Low_Demand,1259.22,hold
C077,Cement,23-11-2024,2623.58,RENEWABLE,1153.01,1043.01,33.95,179,Verified,10479.54,High_Demand,1792.51,Sell
C072,Steel,18-06-2025,607.95,COAL,458.76,525.76,33.94,181,Verified,10749.74,Price_Surge,2220.97,Hold
C063,Energy,23-02-2024,2998.14,Natural Gas,928.42,851.42,24.13,122,Verified,15649.18,Price_Surge,1467.77,BUY
C042,Steel,20-01-2024,2883.02,Mixed Fuel,2023,2078,33.93,66,Disputed,10980.3,Price_Surge,2853.54,Hold
C005,Manufacturing,13-08-2025,2740.22,Natural Gas,1320.27,1384.27,33.93,124,Disputed,14433.83,High_Demand,889.19,Sell
C026,Steel,07-04-2025,2997.48,Natural Gas,1110.45,1259.45,27.33,167,nan,13864.22,Low_Demand,2514.71,hold
C063, Energy ,19-11-2025,2055.33,nan,1473.84,1358.84,33.91,78,Disputed,16961.89,High_Demand,2052.64,Sell
C017,Steel,23-03-2025,620.21,Coal,464.64,502.64,33.91,99,Verified,19836.23,Low_Demand,2229.25,Hold
C042,Steel,16-10-2025,802.87,Natural Gas,272.82,332.82,33.91,33,Disputed,10780.37,Price_Surge,720.1,Sell
C055,Manufacturing,17-08-2024,668.73,Renewable,264.96,457.96,33.9,175, Disputed ,15180.31,Price_Surge,1905.52,Sell
C005,Steel,08-10-2024,2995.96,Mixed Fuel,1768.78,1615.78,23.82,23,Verified,10218.74,Low_Demand,1110.36,buy
C095, Energy ,21-04-2025,2995.06,Mixed Fuel,953.3,1000.3,24.7,131,Verified,13652.99,Low_Demand,1050.74,Buy
C079,Cement,"Aug 07, 2024",1889.23,Renewable,1223.43,1049.43,33.88,136,Disputed,15609.48,High_Demand,2052.41,Sell
C027,Energy,20-11-2025,1943.18,Renewable,591.09,561.09,33.88,119,Verified,16813.99,Price_Surge,790.52,Hold
C035, Energy ,17-05-2025,1970.41,Coal,699.54,678.54,33.88,106,DISPUTED,18731.03,Price_Surge,2624.4,Hold
C095,Energy,21-04-2025,2995.06,Coal,953.3,1000.3,24.7,131, Verified ,13652.99,Low_Demand,1050.74,Buy
C076,Energy,09-02-2025,2994.86,Natural Gas,1100.65,1293.65,31.01,188,Disputed,14203.72,High_Demand,1992.49, Buy 
C075, Manufacturing ,08-02-2024,2993.96,Mixed Fuel,1846.28,1653.28,30.07,60,nan,10214.89,Price_Surge,2358.54,hold
C074,Manufacturing,07-12-2025,1290.55,Natural Gas,685.45,679.45,33.86,165,NAN,15377.02,High_Demand,1846.48,Hold
C022,Energy,22-11-2024,1990.13,Coal,1217.99,1289.99,33.86,160,DISPUTED,18205.82,Price_Surge,558.76,Hold
C012,nan,02-10-2025,2668.07,Renewable,1685.96,1772.96,33.86,191,Disputed,5860.46,Low_Demand,2633.89,Hold
C054,Energy,01-05-2025,1760.89,nan,1101.42,1289.42,33.86,24,Verified,15997.13,High_Demand,1503.15,Sell
C041,Cement,05-11-2025,1556.81,Natural Gas,706.8,562.8,33.85,83,Verified,12155.35,High_Demand,2503.19,Sell
C018,Energy,08-05-2024,2991.81,Mixed Fuel,1983.03,2164.03,31.32,189,nan,14879.3,Low_Demand,689.76,Buy
C026, Steel ,08-07-2025,2104.81,Natural Gas,1244.86,1226.86,33.85,101,Verified,5808.46,Price_Surge,2417.56,Sell
C097,Energy,02-07-2024,2227.61,Mixed Fuel,1626.6,1659.6,33.85,85, Disputed ,15239.07,High_Demand,1000.73,Sell
C071,Cement,01-05-2024,2558.38,Renewable,1520.07,1556.07,33.85,109,Verified,15905.82,High_Demand,1565.02,Sell
C023,Steel,03-11-2025,2991.02,Natural Gas,1485.07,1452.07,26.02,37,Disputed,5128.06,Price_Surge,2901.61,buy
C040,Cement,21-07-2025,2375.75,Natural Gas,742.79,558.79,33.84,167,Verified,14636.66,High_Demand,635.45,Sell
C012,Energy,03-03-2024,2351.47,Renewable,1168.75,1157.75,33.84,140,Verified,10810.57,Price_Surge,628.72,Hold
C076,STEEL,24-09-2025,2987.49,Natural Gas,1660.66,1629.66,25.68,195,Verified,11605.79,Low_Demand,1809.89,hold
C029,Manufacturing,27-08-2024,2628.38,Mixed Fuel,1365.53,1223.53,33.83,57,Disputed,11741.85,High_Demand,889.19,Sell
C042,Steel,24-09-2024,943.91, Natural Gas ,690.61,557.61,33.83,114,Disputed,11625.07,High_Demand,515.83,Sell
C061,Manufacturing,07-08-2024,2987.44, Natural Gas ,1882.13,2038.13,22.49,66,Verified,15100.7,Low_Demand,2737.39,Buy
C023,ENERGY,08-12-2025,1160.99,Coal,514.31,533.31,33.83,49,Disputed,18867.2,High_Demand,2952.9,Sell
C078,Manufacturing,20-08-2025,2987.24,Natural Gas,1169.49,1124.49,26.02,75,Disputed,7708.47,High_Demand,1353.22,buy
C080,Manufacturing,15-08-2024,2987.09,Coal,1964.22,1809.22,20.36,156, Verified ,8572.32,Low_Demand,1141.65,Buy
C011,Cement,26-06-2024,2985.98,Natural Gas,1039.12,1011.12,29.17,133,Verified,7939.06,Low_Demand,1108.75,hold
C058,Energy,09-05-2025,2813.57,Renewable,968.17,946.17,33.82,172,Verified,14225.2,High_Demand,756.99,Sell
C004,Steel,22-05-2025,2582.15,MIXED FUEL,1494.12,1511.12,33.82,71,Disputed,13682.39,Low_Demand,950.76,Sell
C008,Cement,31-10-2024,2983.53,Mixed Fuel,1136.96,1276.96,31.07,80,Disputed,11002.75,Price_Surge,2650.9,BUY
C096,Cement,09-06-2024,2977.89,Coal,1209.46,1308.46,21.72,156, Disputed ,8798.89,Low_Demand,2954.28,Buy
C077,Energy,19-06-2025,unknown,Coal,1345.09,1249.09,33.8,172,Verified,13274.2,Price_Surge,2570.89,hold
C085,nan,27-04-2024,2977.74,COAL,2173.57,2352.57,28.76,135, Disputed ,9265.01,Low_Demand,1059.04,hold
C013,Steel,16-02-2024,2038.13,Natural Gas,937.15,818.15,33.79,85,NAN,17404.76,Price_Surge,1957.77,hold
C018,Steel,06-04-2024,1870.16,Coal,1154.02,999.02,33.78,94,nan,12886.41,Price_Surge,1791.9,hold
C014,nan,17-06-2025,2974.31,Natural Gas,1970.25,1829.25,27.91,95,Verified,11351,High_Demand,892.32,hold
C004,Steel,26-07-2025,1386.56,Natural Gas,563.89,466.89,33.78,116,Verified,18026.81,Price_Surge,1510.83,hold
C100,Manufacturing,25-10-2025,1675.66,Coal,932.58,996.58,33.78,104,VERIFIED,18102.09,Price_Surge,1275.6,Hold
C023,Steel,24-03-2024,1138.85,Renewable,418.5,253.5,33.77,190,Disputed,16456.52,High_Demand,1531.14,Sell
C055,Manufacturing,27-02-2025,2973.86,Natural Gas,1607.5,1764.5,20.58,150,Verified,8244.81,Low_Demand,1579.7,Buy
C040,CEMENT,07-11-2024,2421.19,Coal,1011.61,1000.61,33.77,186,Disputed,6160.95,High_Demand,2662.08,Hold
C048,Energy,01-11-2025,2973.82,Renewable,2115.18,2169.18,20.1,111,Disputed,12584.26,Low_Demand,2305.97,Buy
C081,Manufacturing,12-04-2025,unknown,Natural Gas,505.77,591.77,33.76,98, Verified ,10322.5,Low_Demand,2027.9,Hold
C083,Manufacturing,10-11-2024,2973.63,Coal,2309.99,2234.99,23.1,162,Disputed,10098.52,Price_Surge,1743.02,BUY
C094,Steel,17-03-2025,2718.23, Renewable ,1800.82,1964.82,33.75,81, Disputed ,17322.31,High_Demand,2454.19,Sell
C096,Cement,16-02-2024,2907.31,Renewable,1535.57,1337.57,33.74,36,Verified,9662.61,High_Demand,1048.72,Sell
C091,Steel,19-12-2025,2973.46, Renewable ,1772.7,1948.7,21.7,22,Verified,11852.2,Low_Demand,569.03,Buy
C018,Steel,08-12-2024,1827.5,Mixed Fuel,898.57,716.57,33.74,108, Verified ,19194.22,Price_Surge,2329.87,hold
C029,Steel,"Apr 13, 2024",2973.27,Natural Gas,1668.99,1474.99,30.01,199, Verified ,9669.69,Low_Demand,1916.69,hold
C078, Cement ,17-12-2025,2159.73,Coal,1507.46,1658.46,33.74,190,Disputed,16948.01,High_Demand,2467.65,Sell
C010,nan,05-02-2025,2972.09,Coal,898.85,1079.85,23.5,197,Disputed,13496.34,High_Demand,1572.63,Buy
C023,Energy,10-11-2024,2965.32, Mixed Fuel ,1529.09,1664.09,24.98,21,Verified,15023.3,Low_Demand,625.43,Buy
C029,Energy,01-10-2024,2011.55,Mixed Fuel,1263.33,1287.33,33.73,96,Verified,14132.02,Price_Surge,722.32,Hold
C093,Cement,16-10-2025,1524.42,NATURAL GAS,1038.25,1093.25,33.73,171,Verified,11900.84,Price_Surge,1630.39,Sell
C062,Manufacturing,01-01-2025,2380.58,Coal,1591.17,1682.17,33.73,30,Disputed,12312.09,High_Demand,1420.97,Sell
C098,CEMENT,24-08-2024,1013.05,COAL,697.32,838.32,33.73,117,Disputed,16707.12,High_Demand,1926.7, Sell 
C037, Manufacturing ,15-09-2024,2349.9,Mixed Fuel,866.44,1017.44,33.73,142,Verified,17251.63,Price_Surge,529.21,Sell
C029,Energy,20-01-2025,551.39,NATURAL GAS,284.8,151.8,33.72,112,Disputed,9192.46,Price_Surge,2628.33,hold
C023,Energy,10-11-2024,2965.32,Mixed Fuel,1529.09,1664.09,24.98,21,Verified,15023.3,Low_Demand,625.43,Buy
C020,ENERGY,27-10-2024,2122.42,Coal,1432.1,1602.1,33.72,176,Verified,13258.08,High_Demand,1379.92,SELL
C058,Energy,03-08-2025,2964.84, Natural Gas ,1817.34,1626.34,21.82,108,Disputed,13907.02,Price_Surge,880.25,Buy
C039,STEEL,23-09-2024,2964.49,Natural Gas,920.42,1074.42,23.13,99,Verified,14516.41,Low_Demand,2288.95,Buy
C017,Steel,05-11-2025,2682.95,Coal,1017.88,1092.88,33.71,63,VERIFIED,12233.66,High_Demand,2145.7,Sell
C047,Energy,18-01-2024,762.23,Natural Gas,439.23,325.23,33.7,24,Disputed,11354.73,Price_Surge,1694.07,hold
C088, Energy ,10-01-2024,2963.65, Natural Gas ,1475.2,1276.2,29.26,175,nan,8063.52,High_Demand,2185.39,hold
C019,Manufacturing,03-05-2024,2963.22,Natural Gas,1500.49,1663.49,32,118,Disputed,19332.92,High_Demand,743.84,Buy
C073,Cement,04-05-2024,1275.89, Coal ,770.82,570.82,33.69,74,Disputed,18987.39,High_Demand,2886.3,Sell
C019,Manufacturing,03-05-2024,2963.22,Natural Gas,1500.49,1663.49,32,118,Disputed,19332.92,High_Demand,743.84,Buy
C050, Steel ,13-03-2024,2961.14,Mixed Fuel,1516.49,1381.49,26.59,28,Disputed,11025.84,High_Demand,1070.78,hold
C029,Manufacturing,13-10-2025,2960.71,Coal,2056.88,2139.88,23.64,172,Disputed,9923.22,Low_Demand,2851.78,Buy
C073,Cement,02-04-2024,2845.39,Mixed Fuel,1219.65,1061.65,33.67,131,Verified,7935.51,Price_Surge,2746.98,hold
C094,Cement,13-06-2025,2960.22,Natural Gas,1768.77,1802.77,26,130,Verified,8811.57,Price_Surge,775.93,buy
C047, Steel ,25-07-2024,903.1, Mixed Fuel ,569.18,758.18,33.67,98, Verified ,8413.47,High_Demand,594.85,Sell
C012,Steel,22-11-2025,2959.61,Mixed Fuel,1555.07,1676.07,27.8,106,Verified,13505.37,Low_Demand,1021.85,hold
C046,Cement,14-01-2025,2798.98,Coal,1995,2012,33.66,165,Disputed,16097.9,Low_Demand,2971.49,Sell
C051,Steel,01-12-2025,2422.84,Coal,1602.64,1545.64,33.65,77,Disputed,13701.17,High_Demand,1068.18,Hold
C051,Steel,01-12-2025,2422.84,Coal,1602.64,1545.64,33.65,77,Disputed,13701.17,High_Demand,1068.18,Hold
C097,Energy,25-09-2025,619.21,Coal,197.79,187.79,33.65,154,VERIFIED,19133.58,High_Demand,2255.52,Hold
C007,Cement,15-12-2024,2397.9,Renewable,916.21,1041.21,33.64,52,Disputed,14240.69,High_Demand,605.89,Sell
C087,Manufacturing,15-04-2024,638, Natural Gas ,356.42,286.42,33.63,42,Disputed,10985.02,High_Demand,811.3,Sell
C040,Steel,10-02-2024,1595.38,Natural Gas,628.03,674.03,33.63,138,Disputed,14695.48,Low_Demand,2104.88,Hold
C055,Energy,17-07-2024,2959.57, Natural Gas ,1079.85,1136.85,22.41,179, Verified ,15828.99,Low_Demand,1081.1,Buy
C069,nan,04-11-2024,1132.82,nan,360.41,354.41,33.61,22,Disputed,15874.01,Low_Demand,2903.47,Hold
C040,Steel,01-09-2024,1914.31,Coal,1214.23,1256.23,33.61,121,Verified,17605.93,Price_Surge,1272.22,Hold
C029,Cement,20-12-2024,2809.3,Coal,1801.13,1616.13,33.6,21,Disputed,9987.79,High_Demand,752.98,Sell
C095,Steel,21-03-2024,2959.15,Renewable,932.28,912.28,29.28,52,Verified,15260.01,High_Demand,2733.02,hold
C044,nan,24-11-2025,2958.54,Natural Gas,1684.58,1495.58,24.87,75,nan,14799.05,High_Demand,2059.61,Buy
C100,Steel,12-05-2024,988.35,Mixed Fuel,372.94,378.94,33.59,174,Disputed,19180,Low_Demand,686.94,Hold
C015,Cement,18-07-2024,1032.06,Coal,417.57,469.57,33.59,138, Verified ,16125.34,Price_Surge,2039.27,Hold
C086,Manufacturing,30-05-2025,2488.19,Coal,1771.98,1751.98,33.58,66,Disputed,14942.13,High_Demand,2018.17,Sell
C066,Cement,23-10-2024,1776.32,Renewable,1048.63,1127.63,33.58,151,Verified,9065.6,Low_Demand,1285.88,Hold
C039,Energy,24-12-2024,1191.43,nan,891.85,979.85,33.58,187,Verified,14884.04,High_Demand,2791.78,Sell
C039,Energy,24-12-2024,1191.43,nan,891.85,979.85,33.58,187,Verified,14884.04,High_Demand,2791.78,Sell
C080,Steel,02-04-2025,2958.5, Natural Gas ,2068.14,2221.14,20.09,56,Disputed,9447.72,Low_Demand,1083.33,Buy
C025,Steel,01-11-2024,2943.79,NAN,1021.69,1206.69,33.58,60,Disputed,17851.75,High_Demand,762.97,Sell
